9/16/2012 21:00:00,Lincoln City,OR,Sphere,5 minutes,"My wife and I spent a few days on the coast in Lincoln City, OR. On September 16th around 9 p.m. my darling wife and I were outside on",9/24/2012
9/15/2012 22:00:00,Portland,OR,Circle,,Large teal circle followed by helochopters hours later.,2/27/2014
9/15/2012 2:15:00,Medford,OR,Other,30 minutes,"UFO Landing in Medford, OR.",9/24/2012
9/13/2012 13:30:00,Springfield,OR,Unknown,~5 minutes,"Red ufo at Clearwater Park, Springfield, Oregon.",3/18/2014
9/12/2012 20:00:00,Beaverton,OR,Disk,5 minutes,"I'm a pilot. At dusk, after work, I saw a golden, metallic saucer-shaped object in the sky. It came from the south and was probably a",9/24/2012
9/12/2012 19:30:00,McNary,OR,Oval,5-10 seconds,I was taking pictures of my son at sunset and when we got home I saw something in the sky on one of the pictures. I flipped to the next,9/24/2012
9/10/2012 22:00:00,Hood River,OR,Light,1.5 + hours,Hood River Sept 2012 what is this light,9/24/2012
9/10/2012 22:00:00,Eugene,OR,Unknown,ongoing,"Hovering lights, like an airplane, wavering back and forth across the night sky - very slowly moving west to north at tree line level",9/24/2012
9/9/2012 10:20:00,Alvadore,OR,Circle,40,Moving and hovering object with several colors,9/24/2012
9/1/2012 23:00:00,Eugene,OR,Circle,2 hours,"UFO's all over the night skies of eugene, oregon.",9/24/2012
8/26/2012 22:30:00,Waldport,OR,Circle,15-20 minutes,5 lights seen in night sky over ocean.,9/24/2012
8/25/2012 21:05:00,Cornelius,OR,Sphere,30 seconds,"Seven bright golden/amber orbs over Cornelius, OR moving N to SE, no sound, semi-formation.",9/24/2012
8/25/2012 8:49:00,Cornelius,OR,Oval,still going,Driving down the road and saw multable lights sporidically thrue the sky heading north-,9/24/2012
8/22/2012 21:00:00,Lincoln City,OR,Light,45 minutes,15 orb shaped orangish lights and one came down towards the lake.,9/24/2012
8/20/2012 22:10:00,Warrenton,OR,Light,20 minutes,Non-Moving flashing light dissapears suddenly into the sky,9/24/2012
8/20/2012 22:00:00,Grants Pass,OR,Circle,1 minute or less,"Stars appear, move and fade away.",9/24/2012
8/20/2012 0:20:00,South Beach,OR,Flash,5 minutes,"Flashing ""star."" Erratic flight pattern and great speed. Suddenly disappeared.",9/24/2012
8/18/2012 21:30:00,Troutdale,OR,Fireball,5 minutes,Fireball floating in sky,8/19/2012
8/17/2012 22:00:00,Hermiston,OR,Light,2 minutes,"Started as a very bright red light in the SW part of the sky. It traveled down at an angle from south to north at a fairly slow, steady",8/19/2012
8/16/2012 22:30:00,Grand Ronde,OR,Sphere,an hour,"Slow moving orange globes traveling from west to northeast, seemed to vibrate",9/24/2012
8/15/2012 20:00:00,Pendleton,OR,Unknown,7 minutes,White light in the early evening,9/24/2012
8/14/2012 22:30:00,Lebanon,OR,Light,15 minutes,Orange lights flying north to south dropping something and disappearing.,8/19/2012
8/13/2012 22:10:00,O'Brien,OR,Fireball,5 minutes,Orange Orb rumbling UFO over coastal mountains in southern Oregon,8/19/2012
8/13/2012 22:00:00,North Bend,OR,Circle,5 minutes,"Silent, golden orange orbs",9/24/2012
8/13/2012 21:45:00,Bandon,OR,Changing,5 minutes,"8/13/2012 21:45 pm Bandon, Oregon star like craft hovers for 1 min. then bright color flashes and huge wall of flames pours out of it",9/24/2012
8/13/2012 21:45:00,Grants Pass,OR,Other,2 minutes,"Heard loud rumbling, followed by two bright oval shapes in the sky.",8/19/2012
8/13/2012 21:30:00,Rogue River ( Wildcat Camp; lower river),OR,Light,15 seconds,"August 13,2012 Two orange spheres seen on the Rogue river in Southern Oregon",9/24/2012
8/12/2012 22:30:00,Salem,OR,Sphere,minute...minute and a hal,5 orange glowing objects cruise by swimming pool in densely populated neighborhood of NE Salem.,8/19/2012
8/12/2012 1:58:00,Beaverton,OR,Disk,10 seconds,Near invisible saucer cruising through the night sky,8/19/2012
8/11/2012 11:45:00,Portland (Garden Home),OR,Formation,5-20 minutes,"""Stars"" moving around, changing position, and appear to be in a formation.",8/19/2012
8/11/2012 10:00:00,Albany,OR,Light,5 or 10 seconds,White Light Moving Fast,8/19/2012
8/10/2012 21:30:00,Oregon City,OR,Fireball,3 minutes,Saw thirteen fireballs in the sky as i walked home from the store.,10/30/2012
8/9/2012 15:00:00,Salem,OR,Light,still going,I noticed the Light Craft in the sky at 3:30 am and has been recording since . It's swaying green light but staying in one area of sky.,8/19/2012
8/8/2012 23:00:00,Nehalem,OR,Light,5 minutes,"Two, then one stationary red lights pulse, fade, then disappear offshore from Nehalem State Park",8/19/2012
8/8/2012 5:00:00,Portland,OR,Unknown,one or more hours,Curious to know what is going on.,9/24/2012
8/8/2012,Redmond,OR,Light,10 minutes,"A brilliant white light traveling NE from the SE. no sound, no flashing lights just a big bright white light traveling slowly at arou",8/19/2012
8/7/2012 22:50:00,Myrtle Creek,OR,Fireball,1-2 minutes,Bright orange orb moving through the sky.,8/19/2012
8/7/2012 21:30:00,Pacific City,OR,Light,4-5 minutes,3 witnesses observed a series of orange lights move rapidly from the SW to the NE from the tree line/horizon to an ever increasing alti,8/19/2012
8/4/2012 20:30:00,Salem,OR,Sphere,35 seconds,The object struck me as pretty because it was like a mirror with green lights.,8/5/2012
8/4/2012 1:00:00,Ontario,OR,Triangle,still going,Object with color changing lights in one small area but moving erratically.,8/5/2012
8/2/2012 21:30:00,Oregon City,OR,Fireball,3 minutes,Saw nine fireballs flying in the sky from the West Linn hills over the oregon City area.,10/30/2012
7/31/2012 22:15:00,Wallula,OR,,1 minute,"Three lights -- red/red/white -- easily identified as three separate aircraft, as one had flashing navigation strobe lights.",8/5/2012
7/31/2012 10:15:00,Salem,OR,Disk,1 minute,"White to red constant one light, to black saucer.",8/5/2012
7/31/2012 3:33:00,Portland,OR,Sphere,1 minute,Early morning orange orb sighting in the Portland Metro area,8/5/2012
7/30/2012 17:40:00,Beaverton,OR,Unknown,10 minutes,Daylight UFO Sighting ove Beaverton - White light flickering and fading in and out of visibility,8/5/2012
7/29/2012 22:00:00,Portland,OR,Flash,15 minutes,"Last night walking north on 39th ave, my father and I witnessed at least 100 red orbs that flashed coming from the west over the city o",8/5/2012
7/28/2012 23:45:00,Lincoln City,OR,Circle,20 minutes,7 silent very bright orange fire like lights traveling west to east.,8/19/2012
7/28/2012 0:00:00,Lincoln City,OR,Formation,10 minutes approx,"3 orangish/reddish round ""lights"" flying north of us, above the beach. They were in a straight vertical line.",8/5/2012
7/26/2012 1:45:00,Cornelius,OR,Changing,Still going at 0322,"Flashing and streaking lights in the northwest sky near Cornelius, Or. ((NUFORC Note: Possible star, we suspect. PD))",8/5/2012
7/25/2012 20:10:00,Albany,OR,Cross,20 seconds,Looking up at moon. Looks liked a foot off it from my eye.,8/5/2012
7/23/2012 18:00:00,Gates,OR,Circle,2hours,Ufo in Pictures,8/19/2012
7/23/2012 15:00:00,Portland,OR,Oval,8 seconds,Oval shaped hovering object outside of Portland Oregon.,7/14/2013
7/21/2012 10:30:00,Portland,OR,Fireball,few minutes,"Interesting yewllow, red and orange lights seen from S.E. Portland, Oregon.",8/5/2012
7/19/2012 21:44:00,Oakridge,OR,Circle,5 + minutes,Flying orange glowing sphere seen by 3 adults,8/5/2012
7/19/2012 21:15:00,Portland,OR,Circle,04 minutes,Siting help,8/5/2012
7/19/2012 9:50:00,Seaside,OR,Sphere,2 minutes,5 women observed an orange sphere rising in altitude and moving NE with emanating light lasting 2 to 3 minutes.,8/5/2012
7/17/2012 0:20:00,Salem,OR,Sphere,30 minutes,Red pulsating sphere in OR- UFO?,8/5/2012
7/15/2012 22:00:00,Seaside,OR,Circle,15 minutes,Red/Orange bright lights off Seaside Oregon Beach.,8/5/2012
7/14/2012 22:00:00,Seaside,OR,Disk,10 minutes,"Reddish-gold object seen in Seaside, Oregon on July 14, 2012.",8/5/2012
7/14/2012 22:00:00,Tigard,OR,Cigar,3-4 minutes,"Orange/red, glowing object, flew from tree-line level to the sky, to the distant atmosphere.",8/5/2012
7/13/2012 21:30:00,Roseburg,OR,Light,60 seconds,"Bright light come over horizon, turn and disappear.",8/5/2012
7/13/2012 21:25:00,Roseburg,OR,Light,55 seconds,"Light come up from horizon, stop, turn and fade before reaching horizon again.",8/5/2012
7/10/2012 1:00:00,Prineville,OR,Fireball,5 minutes,"Color changing light, randomly bobbing and circling--would have thought this was a star if I had just glanced at it for a second",8/5/2012
7/9/2012 12:35:00,Portland,OR,Circle,20 minutes,Green orb,8/5/2012
7/7/2012 23:30:00,Detroit,OR,Light,40 seconds,We were watching what we thought to be a satellite possibly and then all if a sudden it lit up! It was very bright and started moving a,8/5/2012
7/7/2012 23:30:00,Manzanita,OR,Rectangle,15 minutes,A rectangle object crossed the sky in 30 seconds followed by an orange light hovering for about 5 minutes.,8/5/2012
7/4/2012 23:00:00,Springfield,OR,Fireball,5 minutes,On July 4 at approx eleven pm I was standing in my back yard when from my right an orange orb or light appeared traveling at a slow spe,8/5/2012
7/4/2012 23:00:00,White City,OR,Sphere,5 minutes,3 bright orange objects moving across the sky in a straight line.,8/5/2012
7/4/2012 22:00:00,Warrenton,OR,Diamond,3 minutes,LOOKED LIKE A UFO,8/5/2012
7/4/2012 21:15:00,Springfield,OR,Circle,120 seconds,I observed a UFO up close for over 2 minutes and only because of my polarized perscription glasses.,8/5/2012
7/4/2012 3:00:00,Seaside,OR,Flash,3 seconds,"shooting star ZIG ZAGS Seaside, Oregon.",8/6/2015
7/1/2012 14:00:00,West Linn,OR,Chevron,20+,Shiny chevron in the middle of a summer day,5/11/2017
6/29/2012 22:20:00,Lebanon,OR,Oval,5 minutes,Bright Orange object moving slowly dropping something bright toward ground.,7/4/2012
6/29/2012 21:40:00,Portland,OR,Fireball,90 seconds,Orange and yellow orb over portland moved northeast.,7/4/2012
6/28/2012 5:57:00,Medford,OR,Sphere,45 sec,Ball of light crosses Southern Ore sky,7/4/2012
6/21/2012 1:00:00,McMinnville,OR,Unknown,five mins,We were on are way home off a country road. And we noticed A triangle shape lights over the city of McMinnville or. the triangle lights,7/4/2012
6/20/2012 21:28:00,Medford,OR,Sphere,aprox. 5 min.,Large very bright sphere of white light in Southwestern sky coming to earth entering from south to north.,7/4/2012
6/20/2012 19:00:00,Alsea (above),OR,Light,1 minute,Two bright balls of light ascending over forested area.,2/4/2013
6/19/2012 22:00:00,Portland,OR,Fireball,5 minutes,Slowly moved across the sky from w to e over SE Portland. Bright light. ((NUFORC Note: We suspect a sighting of the ISS. PD)),6/20/2012
6/19/2012 21:44:00,Portland,OR,Cross,3 minutes,"I was jogging alone along a path at Gabriel Park, when I noticed a collection of red and green lights hovering in the sky that seemed t",6/20/2012
6/17/2012 21:18:00,Estacada,OR,Light,5 - 7 seconds,Very bright &quot;star&quot; fades and dissapears.,6/20/2012
6/16/2012 22:00:00,Bend,OR,Circle,7 minutes,"Unusual Orange Orbs spotted over Bend, OR",6/20/2012
6/12/2012 22:00:00,Bend,OR,Disk,1 hour,5 people witness ufo siteing. ((NUFORC Note: Possibly a sighting of Vega in the northwest sky. PD)),6/14/2012
6/12/2012,Madras,OR,Changing,,Balls of light low to ground crafts turn invisable before landing secrate air strip moon invisable till we where at the bottom of round,9/24/2012
6/9/2012 1:01:00,Portland,OR,Formation,1 minute,Five orbs floating low in sky. ((NUFORC Note: We wonder whether the lights might have been advertising lights. PD)),6/14/2012
6/7/2012 22:37:00,Salem,OR,Light,90 seconds,"Lights over Salem, Oregon",6/14/2012
6/6/2012 22:48:00,Portland,OR,Light,2 minutes,Three red lights in triangle formation,6/8/2012
5/29/2012 20:00:00,Portland,OR,Triangle,0:03,"Black teardrop object above Portland, OR",6/5/2012
5/27/2012 21:24:00,Portland,OR,Light,3 to 4 minutes,"Bright, amber, shimmering light in sky above Southeast Portland",5/29/2012
5/27/2012 19:00:00,Eugene,OR,Oval,4minutes,Black dot flashing color lights.,5/29/2012
5/15/2012 22:00:00,Burns,OR,Light,1 hour,"Three orange lights perform amazing display near Burns, Oregon.",5/15/2013
5/14/2012 21:35:00,Portland,OR,Light,3 minutes,"Bright orange light in the sky, moves fast and disappears.",5/29/2012
5/13/2012 21:30:00,Eugene,OR,Light,unsure,"I was driving home, less than a mile from my apartment and I noticed 5 or 6 white lights right above the tree line that looked like sta",5/29/2012
5/8/2012 1:30:00,Springfield,OR,Fireball,5 seconds,"Fireball seen over Springfield, Oregon",8/5/2012
5/7/2012 20:35:00,Portland,OR,Egg,3 minutes,Fireball with black rotating band sighted in SE Portland near Hawthorne 5/5/12,5/13/2012
5/5/2012,Gladstone,OR,Circle,3 mins,Ball of light with beam of light coming from it or spot light flowing from west to east,5/13/2012
5/3/2012 20:00:00,Lakeview (near),OR,Other,2 Minutes,3 Orange lights over Warner Highway,5/29/2012
4/28/2012 21:45:00,Salem,OR,Formation,5 min.,VERY LARGE FORMATION OF 10 OR MORE ORANGE LIGHTS FAR WEST OF SILVERTON OREGON,5/13/2012
4/24/2012 17:00:00,Gresham,OR,Circle,,I originally took this picture of the sunset and the trees... I went back to look at the photos and noticed these dots took a few photo,5/13/2012
4/21/2012 22:35:00,Portland,OR,Light,15 seconds,"Point of light heading SE in trajectory disappeared completely as if it receded into space, leaving orbit on a ballistic trajectory.",5/13/2012
4/14/2012 1:47:00,Portland,OR,Unknown,1 minute,"White/green lights hovering above freeway, disappeared after enter/leaving tunnel",5/13/2012
4/7/2012 1:55:00,Portland,OR,Unknown,1 minute,"White/green lights hovering above freeway, shot straight upward",4/18/2012
4/3/2012 21:50:00,Beaverton,OR,Oval,over 40 minutes,Bright Object seen over Portland OR about 22:00 04/03/12 with event 40 minutes duration,4/18/2012
4/1/2012 22:00:00,Grants Pass,OR,Sphere,10 minutes,Bright red round object moving from north to south,4/18/2012
3/18/2012 21:55:00,Newberg,OR,Other,1 minute,"Unusual bright light seen over N.W. Oregon. ((NUFORC Note: Sighting of Venus, which is in the NW sky, currently. PD))",5/13/2012
3/11/2012 20:35:00,The Dalles,OR,Light,,Two Bright lights seen west of Hood River OR. ((NUFORC Note: Sighting of Jupiter and Venus. PD)),3/13/2012
2/23/2012 14:00:00,Scapoose,OR,Light,about 3 minutes,Large cluster of glowing almost glittering white orbs of light floating and swirling around in the sky,3/13/2012
2/22/2012 21:30:00,Yachats,OR,,2/22/2012,"Man sees orange light in sky; object shoots up vertically, and then back down, moments later.",3/13/2012
2/19/2012 20:20:00,Umatilla,OR,Circle,3 minutes,Low flying silent brightly lit craft.,3/13/2012
2/18/2012 0:30:00,Prineville,OR,Light,40 minutes,"Two adults witnessed a flickering blue, green and white light eminating a search beam type light",3/13/2012
2/8/2012 14:00:00,Salem,OR,Teardrop,5 minutes,UFO SIGHTING FEBRUARY 8TH 2012 2 PM SALEM OREGON While driving to Salem on Wednesday the eighth of February on the Interstate 5 Southb,3/13/2012
2/7/2012 0:00:00,Portland,OR,Circle,10 minutes,"Three horizontal lights and at about one o'clock from the position of the lights was a larger light, which flickered like a planet",2/10/2012
2/4/2012 19:00:00,Vida,OR,Other,4 hr 30 min,"2 craft spotted, one with blinking red, green, and blue lights, the other a reddish color",2/10/2012
2/3/2012 20:00:00,Merlin,OR,Circle,15-20 min.,"Bright White,Green and Red lights over Merlin Area",2/10/2012
2/3/2012 19:00:00,Vida,OR,Other,2 hr 30 min,"Hovering craft with flashing red, green, and blue lights. ((NUFORC Note: Possible sighting of Sirius, or one of the planets?? PD))",2/10/2012
2/2/2012 21:00:00,Prospect,OR,Changing,20 minutes,"Red, white, green bright flashing lights above timber line at Prospect, Oregon",2/3/2012
2/1/2012 23:00:00,Eugene,OR,Unknown,6 minutes,I went outside to put the garbage and recycling containers back by the side of my house and as i was doing that i looked up over the to,2/3/2012
1/31/2012 20:00:00,Lincoln City,OR,Fireball,3 minutes,Round ball of flashing light in sky,2/4/2013
1/30/2012 5:30:00,Lafayette,OR,Light,20 seconds,I was outside this morning and my eye was caught by a moving light. I then saw more lights and they joined up in a line formation and t,2/3/2012
1/27/2012 19:55:00,Estacada,OR,Oval,3 seconds,A yellowish- orange round oval object on edge glided at 300 feet above street level. On a coarse from west to east. The event last,2/3/2012
1/27/2012 19:45:00,The Dalles,OR,Unknown,1 min.plus,"Saw a large bright ball of light, low, fast and quiet,",2/3/2012
