2008,Brookings,OR,Sphere,15 miniutes,Multi-Colored Ligth,42.0526,-124.2840
2008,Cottage Grove,OR,Sphere,20 minutes,"Three unknown objects, hovering over Southern Oregon at about 9:05pm, 10-23-08, were witnessed by four women.",43.7976,-123.0595
2008,Eugene/Cottage Grove,OR,Other,3-4 minutes,Black Triangle travelling north along I-5 freeway between eugen and Cottage grove.,44.0521,-123.0868
2008,Gresham,OR,Formation,3-4 seconds,"I stepped onto my back balcony and a formation appeared in my view straight ahead basically looking north,,they were almost the size as",45.5001,-122.4302
2008,Redmond,OR,Triangle,10 seconds,"Looked like three stars traveling together in unison, until it was directly overhead.",44.2726,-121.1739
2008,Springfield,OR,Fireball,10 minutes,Orange Glowing Ball Over Springfield Oregon Moving NW to SE Across The City,44.0462,-123.0220
2008,La Grande,OR,Diamond,20 seconds,"they showed up as if falling, then made a movement south east. They where of particular brightness and even though they held their basi",45.3246,-118.0877
2008,Crescent,OR,Light,30 MIN,Driving west on hwy 58 my mp3 player started making static noises. I looked up ahead just above the tree line there was strange lights,43.4623,-121.6956
2008,Lake View (Paisley Mtns.),OR,Fireball,30 to 40 sec,Three large fireballs.over the top of paisley mountains Bright red/orange flame .One by one diapeared.,42.1888,-120.3458
2008,Corvallis,OR,Diamond,1 minute,a shooting star that turned into a UFO,44.5646,-123.2620
2008,Portland,OR,Triangle,20 secs total,"4 Large Triangular Objects flying low and silent over tanasbourne area around 7pm 11-13-08, Dim orange circles underneath.",45.5231,-122.6765
2008,Chiloquin,OR,Oval,3-4 seconds,Oval shaped object streaks across sky in Southern Oregon.,42.5776,-121.8661
2008,Beaverton,OR,Circle,,4 strange lights seen,45.4871,-122.8037
2008,Portland,OR,Light,0:30,A bright light from no conventional aircraft behaves erraticly and moves at high speeds,45.5231,-122.6765
2008,Beaverton,OR,Sphere,1 minute,"Shiny Silver Half Sphere with bright light reflecting underneath floating around Beaverton Mall, Oregon",45.4871,-122.8037
2008,Portland,OR,Light,at least 40 minutes,3 bright white lights in traingular formation with no sound and in seemingly fixed pos.. ((NUFORC Note: 3 planets in sw sky. PD)),45.5231,-122.6765
2008,Elkton,OR,Chevron,30-45 seconds,"Opaque ""V"" outline.",43.6376,-123.5682
2008,Junction City,OR,Oval,3 mins,((HOAX? Date is flawed.)) huge object in night sky while fliming two bright stars.,44.2193,-123.2056
2008,Lebanon,OR,Circle,1 1/2 minutes,"Bright, amber object in the sky with brilliant, glittering, colored lights throughout. 500 Lights On Object0: Yes",44.5365,-122.9070
2008,Astoria,OR,Sphere,20 seconds,This is simply a sighting of strange object in our local evening sky sky,46.1879,-123.8313
2008,Crane,OR,Oval,3 minutes,"oval object moved horizontally across mesa, then vanished",43.4167,-118.5787
2008,Canby,OR,Sphere,About 3 minutes,Silver/chrome round object paralleled my bus for about three minutes.,45.2623,-122.6921
2008,La Grande,OR,Circle,,"Red and Blue light seen in south eastern sky out of La Grande Oregon at about 9:56PM. ((NUFORC Note: Sirius, we suspect. PD))",45.3246,-118.0877
2008,Junction City,OR,Oval,5 mins,unknow object in sky no color or sound no running lights,44.2193,-123.2056
2008,Happy Valley,OR,Fireball,5-9 seconds,Observed Meteir/Fireball,45.4468,-122.5304
2008,Corvallis,OR,Fireball,2 minutes,Object with white tail moving N West to S East at an extreme high rate of speed falling into atmosphere,44.5646,-123.2620
2008,Grants Pass,OR,Other,APROX 5MIN,"IT MOVED SLOWLY ALMOST IN A SMALL CIRCLE TO GET IN THE RIGHT SPOT, AND DROPED SOMETHING OUT TOWARDS THE GROUND.",42.4390,-123.3284
2008,Grants Pass,OR,Triangle,20 min,red lighted triangle with circling white light at top tip came across sky then hovered.,42.4390,-123.3284
2008,White City,OR,Light,6 minutes,"Red light that seemed to drop falling embers over White City, Oregon",42.4316,-122.8354
2008,Beaverton,OR,Triangle,10 seconds,"Black Triangle Fly-Over (Beaverton, OR)",45.4871,-122.8037
2009,Portland,OR,Light,30 min,"Point of light traveling at high altitude with intervals of ""flaring"".",45.5231,-122.6765
2009,Christmas Valley,OR,Light,15 minutes,"Objects lighting up, burning out, and leaving tracers in Christmas Valley, OR",43.2378,-120.6709
2009,Portland,OR,Egg,about 5 minutes,Three egg like ships on my street,45.5231,-122.6765
2009,Portland,OR,Light,30 mins,"Bright oscillating light in the SW sky. hovered at approximately 10k AGL, then left",45.5231,-122.6765
2009,Garibaldi,OR,,4 hours,One mother ship with four smaller destinct satellite objects moving randomly.,45.5598,-123.9110
2009,Canby,OR,Other,3 min,"two balls of red light with a yellowish center,one red ball on top of another,with the yellow inbetween.",45.2623,-122.6921
2009,Eugene,OR,Other,30 sec,object that looked like a shooting star made a hard right,44.0521,-123.0868
2009,Grants Pass,OR,Circle,,Three black circle shapes moving close together turning into a triangle shape.,42.4390,-123.3284
2009,Hillsboro,OR,Changing,3-4 hours,colorful pulsating ufo over Hillsboro Oregon [jellyfish like!],45.5229,-122.9898
2009,Eugene,OR,Sphere,45 min,"small dics shaped object, flashing blue, yellow, red, green, white lights moving very quickly in opposite directions, unnatural of anyt",44.0521,-123.0868
2009,Milwaukie,OR,Disk,45 seconds,small circular disks above freeway in Clackamas Oregon,45.4462,-122.6393
2009,Beaverton,OR,Disk,ten minutes,SILVER SAUCER,45.4871,-122.8037
2009,Portland,OR,Light,2-3 minutes,"Two cops observed four strange lights over Portland, OR, and one of the lights appeared to ""drip"" a molten substance.",45.5231,-122.6765
2009,Hillsboro,OR,Light,3 mins,"I was driving past the airport at Hillsborough, Oregon and against the hillside in the distance saw what I assumed to be bright landing",45.5229,-122.9898
2009,Astoria,OR,Light,30 seconds,"Three separate lights dart across night sky on same trajectory , as if chasing after one and another, but they turned.",46.1879,-123.8313
2009,Hermiston,OR,Triangle,8 seconds,V Light Formation,45.8404,-119.2895
2009,Portland,OR,Chevron,30 seconds,Red and white floating object suddenly and extremely rapidly zips away.,45.5231,-122.6765
2009,Brookings,OR,Light,2-3 minutes,"Wendsday,22,09 5:38 AM, Ufo",42.0526,-124.2840
2009,Roseburg,OR,Sphere,30 seconds,crazy ball of light!,43.2165,-123.3417
2009,Madras,OR,Flash,30 sec +\-,Blue flashing light (Basket ball) sized. Fast Mover.,44.6335,-121.1295
2009,Willamina,OR,Formation,10 seconds,2 dozen flickering lights in perfect triangle formation,45.0787,-123.4859
2009,Cascade Locks,OR,Light,30 SEC,bright light bolting across the evening sky,45.6698,-121.8906
2009,Bend,OR,,30 sec,A large white vapor-like airplane was right on the tail of a small private plane...when it made a sharp right turn and dissapeared,44.0583,-121.3153
2009,Christmas Valley,OR,Oval,30 min,amber color really fast one appeared really close so i pulled over and got out to hear it and it took off and they were gone in a blink,43.2378,-120.6709
2009,Milwaukie,OR,,1-3 seconds,Clear kidneybean shaped thing in the sky,45.4462,-122.6393
2009,Springfield,OR,Light,1 1/2 mins.,bright orange reddish color object observed rising untill it just dissappeared.,44.0462,-123.0220
2009,Salem,OR,Chevron,10 minutes,"Vague chevron object with strange colored lights and erratic movement seen, with smaller lights/objects emitted from it as it traveled.",44.9429,-123.0351
2009,Medford,OR,Flash,20 seconds,reflective flashes from the sun on an unmoving object,42.3265,-122.8756
2009,Grants Pass,OR,Unknown,Continuous,I always wonder why there are these UFO reporting sites and this vast network of conspiracy blogs etc.,42.4390,-123.3284
2009,Brookings,OR,Changing,3 minutes,I have something no one else in the world has.,42.0526,-124.2840
2009,Medford,OR,Triangle,est. 2 seconds,I saw a triangle shaped object in the sky above my back yard in Oregon.,42.3265,-122.8756
2009,Forest Grove,OR,Unknown,0:20,I saw something I thought was a star until it dimmed and moved.,45.5198,-123.1107
2009,St. Helens,OR,Oval,10 minutes,We saw an oval shape green luminescent light that shot into the sky to a pinpoint of light like a star then moved around in the sky.,45.8590,-122.8158
2009,Albany,OR,Circle,2 minutes,2 star like objects moving through sky completely quiet,44.6350,-123.1059
2009,Eugene,OR,Fireball,35 seconds,"A glowing orange light moves swiftly and clean, then dissapears.",44.0521,-123.0868
2009,Eugene,OR,Disk,15 minutes,possible fighter jet chasing UFO,44.0521,-123.0868
2009,Port Orford,OR,Triangle,5 minutes,"Low flying, Humming, Triangular, Flashing red lights, Low speed",42.7457,-124.4973
2009,Albany,OR,Changing,5 minutes,"UFO over I-5 near Albany, Oregon on 7/18/2009.",44.6350,-123.1059
2009,Happy Valley,OR,Unknown,2-5 minutes,"bright neon object moves from west to east, then darts to the unknown. with the blink of an eye. ((NUFORC Note: ISS? PD))",45.4468,-122.5304
2009,Yamhill/Cove Orchard,OR,Sphere,17 minutes,This object was not projecting light forward. It was making no sounds of any kind and when it moved from west to the east it wasnt a,45.3411,-123.1850
2009,Eugene,OR,Light,5 Minutes,"Something is going on in Eugene, Oregon. Many sighting from many people across many months.",44.0521,-123.0868
2009,Beaver Creek,OR,Changing,0:00 3:00am,Saw glowing red object.It moved back and fourth at treetop level.It remained hovering for 3 hrs. ((NUFORC Note: Star?? PD)),45.2879,-122.5353
2009,Portland,OR,Light,12 minutes,bright white light moving erratically leaving light trails,45.5231,-122.6765
2009,Eugene,OR,Light,2 mins,Sheldon area double UFO sighting,44.0521,-123.0868
2009,Forest Grove,OR,Changing,3 seconds,Bright green diamond changes to yellow circle then flashes and disappears,45.5198,-123.1107
2009,La Grande,OR,Sphere,1 minute,Our family saw a slow moving bright red sphere above the neighborhood disappearing into the sky.,45.3246,-118.0877
2009,Portland,OR,Triangle,1min,"Triangle shaped object flying across Portland Oregon at 12:15 pm Wednesday Aug 5, 2009",45.5231,-122.6765
2009,Portland,OR,Triangle,40sec,"UFO in Portland Oregon Aug 5, 2009",45.5231,-122.6765
2009,Salem,OR,Circle,20 sec,Thought it was a Satellite until witnessing a very bright flash of light come from the object.,44.9429,-123.0351
2009,Port Orford,OR,Light,30 seconds,Sphere shaped satellite looking object. Changed trajectory and faded out. Flying from northwest to southeast then changed to southwest.,42.7457,-124.4973
2009,Lincoln City,OR,Fireball,aprox. 3-5 sec,"08/17/09 Lincoln City, OR Cylindrical About 3 seconds Bright green object made abrupt 90 degree turn, headed inland from over the ocean",44.9582,-124.0179
2009,Vale,OR,Triangle,30 minutes,"Before I go into any detail about our experience, I would like to preface this account with a description of the area we were in. O",43.9821,-117.2382
2009,Vale,OR,Triangle,30 minutes,"In desert area of Malheur County observed 2 Triangular shaped craft, each containing 3 red lights. One craft floated directly over us.",43.9821,-117.2382
2009,Portland,OR,Sphere,5 minutes,We witnessed 7 orange spheres moving north to south over portland oregon,45.5231,-122.6765
2009,Medford (outskirts),OR,Light,7 minutes,Strange flashing whitish light that moved like a plane but then stopped and stood still for five minutes.,42.3265,-122.8756
2009,Eugene,OR,Sphere,1 minute,"We saw a glowing orange sphere in the sky, which moved south steadily then abruptly gained altitude and disappeared.",44.0521,-123.0868
2009,Newport,OR,Circle,8sec,Two separate LARGE balls of light fell from sky within five minutes of eachother.,44.6368,-124.0535
2009,Springfield,OR,Other,aprox. an hr.,"A Fleet of lights in the sky, heading south I-5 corridor 9/2/09",44.0462,-123.0220
2009,Ukiah,OR,Triangle,5 minutes,Large Triangle Sighting over Oregon High Desert.,45.1340,-118.9325
2009,Portland,OR,Light,15 seconds,"The three bright lights over Tanasbourne, Oregon",45.5231,-122.6765
2009,Springfield,OR,Light,5 minutes,Two lights flying in loose formation disappear in sudden vertical climb. ((NUFORC Note: ISS and Space Shuttle in formation. PD)),44.0462,-123.0220
2009,Tigard,OR,Circle,20 seconds,Two very distinct bright lights traveling east at 9:22pm PST. ((NUFORC Note: ISS and Space Shuttle in formation. PD)),45.4312,-122.7715
2009,Elkton,OR,Triangle,5 minutes,"Two triangluar-shaped craft filmed near Elkton, OR",43.6376,-123.5682
2009,Gresham,OR,Sphere,4 solid minutes,"UFO seen over Gresham, OR. It was a black orb that was tumbling through the air at a high rate of speed.",45.5001,-122.4302
2009,Salem,OR,Sphere,5 minutes,"Four large orange spherical objects with a diamond shape ""halo""in long arc overhead.",44.9429,-123.0351
2009,Lyons,OR,Light,30 seconds,bright light moving slowly across the sky & suddenly disapears,44.7746,-122.6151
2009,Seaside,OR,Light,1.5 hrs.,"Slow moving, multi-colored and unexplainable by me, a longtime resident. ((NUFORC Note: Possible star? PD))",45.9932,-123.9226
2009,Springfield/Jasper,OR,Triangle,1-2 minutes,"big,hovering triangular object with multiple lights lit under it gliding at low altitude on a clear,calm night",44.0462,-123.0220
2009,Oregon City,OR,Sphere,2 minutes,Strange orange lights in sky over oregon city flying north to south.,45.3573,-122.6068
2009,Portland,OR,Circle,40+ minutes,Silver objects flying near the sun,45.5231,-122.6765
2009,Bend,OR,Light,3 min,viewed for 3 minutes a pulsating circular object which moved very slowly above some trees,44.0583,-121.3153
2009,Creswell,OR,Fireball,45 seconds,Light blue colored light moves and zig zags in the sky then disapears in Creswell Oregon.,43.9179,-123.0245
2009,Brookings,OR,Formation,5 minutes,Very solid dark object in the sky. I was photgraphing another object at the time. I think it was chasing the dark one.,42.0526,-124.2840
2009,Sweet Home,OR,Other,40 Seconds,"I dont know what it was, it was like a darker fog surrounded by the lighter fog, then it... blew away. There was no wind that night.",44.3976,-122.7362
2009,Coos Bay,OR,Circle,30-45 seconds,"Glowing green light near street intersection spotted, then shoots straight up.",43.3665,-124.2179
2009,Salem,OR,Triangle,2 Min.,Triangular craft hovered over Wallace Road then took off towards other side of Salem,44.9429,-123.0351
2009,Monmouth,OR,Disk,3 minutes,"Four rounded lights were located along the side , along with a luminating bottom on the craft and a rounded top and bottom.",44.8485,-123.2340
2009,Klamath Falls (onb Hwy 140),OR,Light,45 minutes,Hwy 140 bright glowing light that followed for 45 minutes stopping abruptly and creating patterns.,42.2249,-121.7817
2009,Beaverton,OR,Formation,0:25,"A fleet of UFOs coming from the moon were seen entering our airspace over Beaverton, Oregon.",45.4871,-122.8037
2009,La Pine,OR,Disk,7 minutes,Crafts seen in Oregon~No question U.F.O's,43.6704,-121.5036
2010,Grants Pass,OR,Triangle,A few mintues,"Triangle shaped craft with three red lights at points hovering over Grants Pass, Oregon.",42.4390,-123.3284
2010,Eugene,OR,Unknown,2 minutes,Awaken by several episodes of BRIGHT FLASHING LIGHT and a very LOUD mysterous noise.,44.0521,-123.0868
